Index,Fips,Location,Drug Type,TimeFrame,Data Type,Data,MOE
3714,31,Nebraska,All drugs,2016,"Rate per 100,000",6.44355,1.18061717
3715,31,Nebraska,All opioids,2016,"Rate per 100,000",2.36495,0.714767786
3716,31,Nebraska,All drugs,2017,"Rate per 100,000",8.1221,1.320142963
3717,31,Nebraska,All opioids,2017,"Rate per 100,000",3.09868,0.809621242
3718,31,Nebraska,All drugs,2018,"Rate per 100,000",7.39449,1.26708219
3719,31,Nebraska,All opioids,2018,"Rate per 100,000",3.33411,0.843542268
3720,31,Nebraska,Cocaine,2018,"Rate per 100,000",N/A,N/A
3721,31,Nebraska,Heroin,2018,"Rate per 100,000",N/A,N/A
3722,31,Nebraska,Natural and semi-synthetic opioids,2018,"Rate per 100,000",1.89289,0.627314364
3723,31,Nebraska,Psychostimulants,2018,"Rate per 100,000",1.70172,0.606616178
3724,31,Nebraska,Synthetic opioids,2018,"Rate per 100,000",1.38822,0.545162207
3725,32,Nevada,Cocaine,2000,"Rate per 100,000",3.99265,0.87074697
3726,32,Nevada,Heroin,2000,"Rate per 100,000",1.94347,0.610648096
3727,32,Nevada,Natural and semi-synthetic opioids,2000,"Rate per 100,000",4.85548,0.962857395
3728,32,Nevada,Psychostimulants,2000,"Rate per 100,000",1.18611,0.475794077
3729,32,Nevada,Synthetic opioids,2000,"Rate per 100,000",N/A,0.376485351
3730,32,Nevada,Cocaine,2001,"Rate per 100,000",2.86206,0.7193681
3731,32,Nevada,Heroin,2001,"Rate per 100,000",1.13293,0.453528338
3732,32,Nevada,Natural and semi-synthetic opioids,2001,"Rate per 100,000",4.03701,0.854730485
3733,32,Nevada,Psychostimulants,2001,"Rate per 100,000",N/A,N/A
3734,32,Nevada,Synthetic opioids,2001,"Rate per 100,000",0.93688,0.412164325
3735,32,Nevada,Cocaine,2002,"Rate per 100,000",2.8099,0.700468421
3736,32,Nevada,Heroin,2002,"Rate per 100,000",1.80144,0.565831516
3737,32,Nevada,Natural and semi-synthetic opioids,2002,"Rate per 100,000",4.18219,0.856795864
3738,32,Nevada,Psychostimulants,2002,"Rate per 100,000",2.07555,0.600559771
3739,32,Nevada,Synthetic opioids,2002,"Rate per 100,000",1.02301,0.418944769
3740,32,Nevada,Cocaine,2003,"Rate per 100,000",3.77609,0.804430783
3741,32,Nevada,Heroin,2003,"Rate per 100,000",1.602,0.52422613
3742,32,Nevada,Natural and semi-synthetic opioids,2003,"Rate per 100,000",4.95995,0.931618835
3743,32,Nevada,Psychostimulants,2003,"Rate per 100,000",1.90076,0.56943053
3744,32,Nevada,Synthetic opioids,2003,"Rate per 100,000",N/A,0.345034174
3745,32,Nevada,Cocaine,2004,"Rate per 100,000",3.51656,0.758434296
3746,32,Nevada,Heroin,2004,"Rate per 100,000",1.1702,0.441973181
3747,32,Nevada,Natural and semi-synthetic opioids,2004,"Rate per 100,000",3.95964,0.803939333
3748,32,Nevada,Psychostimulants,2004,"Rate per 100,000",3.00315,0.705162883
3749,32,Nevada,Synthetic opioids,2004,"Rate per 100,000",0.97972,0.401466433
3750,32,Nevada,Cocaine,2005,"Rate per 100,000",3.69176,0.761500776
3751,32,Nevada,Heroin,2005,"Rate per 100,000",1.88928,0.547105609
3752,32,Nevada,Natural and semi-synthetic opioids,2005,"Rate per 100,000",6.21037,0.989218595
3753,32,Nevada,Psychostimulants,2005,"Rate per 100,000",2.65084,0.650678754
3754,32,Nevada,Synthetic opioids,2005,"Rate per 100,000",1.16013,0.424348536
3755,32,Nevada,Cocaine,2006,"Rate per 100,000",3.30373,0.705416322
3756,32,Nevada,Heroin,2006,"Rate per 100,000",1.37506,0.450303608
3757,32,Nevada,Natural and semi-synthetic opioids,2006,"Rate per 100,000",6.77678,1.011977278
3758,32,Nevada,Psychostimulants,2006,"Rate per 100,000",2.77408,0.652556956
3759,32,Nevada,Synthetic opioids,2006,"Rate per 100,000",1.07834,0.408665559
3760,32,Nevada,Cocaine,2007,"Rate per 100,000",3.48313,0.710966468
3761,32,Nevada,Heroin,2007,"Rate per 100,000",1.57411,0.477868551
3762,32,Nevada,Natural and semi-synthetic opioids,2007,"Rate per 100,000",7.07929,1.021235111
3763,32,Nevada,Psychostimulants,2007,"Rate per 100,000",1.85833,0.522140145
3764,32,Nevada,Synthetic opioids,2007,"Rate per 100,000",0.90535,0.377342358
3765,32,Nevada,Cocaine,2008,"Rate per 100,000",2.69369,0.613104701
3766,32,Nevada,Heroin,2008,"Rate per 100,000",1.16753,0.412894754
3767,32,Nevada,Natural and semi-synthetic opioids,2008,"Rate per 100,000",7.94547,1.071598158
3768,32,Nevada,Psychostimulants,2008,"Rate per 100,000",1.90005,0.519617915
3769,32,Nevada,Synthetic opioids,2008,"Rate per 100,000",0.98824,0.375331972
3770,32,Nevada,Cocaine,2009,"Rate per 100,000",2.31978,0.576802909
3771,32,Nevada,Heroin,2009,"Rate per 100,000",0.77951,0.327186014
3772,32,Nevada,Natural and semi-synthetic opioids,2009,"Rate per 100,000",9.27576,1.14513521
3773,32,Nevada,Psychostimulants,2009,"Rate per 100,000",2.56152,0.604323268
3774,32,Nevada,Synthetic opioids,2009,"Rate per 100,000",1.49373,0.456201497
3775,32,Nevada,Cocaine,2010,"Rate per 100,000",1.74622,0.49770689
3776,32,Nevada,Heroin,2010,"Rate per 100,000",N/A,0.325512802
3777,32,Nevada,Natural and semi-synthetic opioids,2010,"Rate per 100,000",10.82386,1.236175308
3778,32,Nevada,Psychostimulants,2010,"Rate per 100,000",2.8769,0.63608098
3779,32,Nevada,Synthetic opioids,2010,"Rate per 100,000",1.37611,0.437063677
3780,32,Nevada,Cocaine,2011,"Rate per 100,000",1.59943,0.476770818
3781,32,Nevada,Heroin,2011,"Rate per 100,000",1.46925,0.459134183
3782,32,Nevada,Natural and semi-synthetic opioids,2011,"Rate per 100,000",10.7287,1.222744861
3783,32,Nevada,Psychostimulants,2011,"Rate per 100,000",3.95209,0.739997983
3784,32,Nevada,Synthetic opioids,2011,"Rate per 100,000",1.58045,0.466856453
3785,32,Nevada,Cocaine,2012,"Rate per 100,000",1.39478,0.43955335
3786,32,Nevada,Heroin,2012,"Rate per 100,000",1.62405,0.477041199
3787,32,Nevada,Natural and semi-synthetic opioids,2012,"Rate per 100,000",10.62296,1.207531002
3788,32,Nevada,Psychostimulants,2012,"Rate per 100,000",3.70387,0.719779491
3789,32,Nevada,Synthetic opioids,2012,"Rate per 100,000",0.94831,0.361618795
3790,32,Nevada,Cocaine,2013,"Rate per 100,000",1.83835,0.495831668
3791,32,Nevada,Heroin,2013,"Rate per 100,000",1.73213,0.494806559
3792,32,Nevada,Natural and semi-synthetic opioids,2013,"Rate per 100,000",8.26705,1.056261232
3793,32,Nevada,Psychostimulants,2013,"Rate per 100,000",4.8737,0.822132766
3794,32,Nevada,Synthetic opioids,2013,"Rate per 100,000",0.87468,0.342720079
3795,32,Nevada,Cocaine,2014,"Rate per 100,000",0.79196,0.309543133
3796,32,Nevada,Heroin,2014,"Rate per 100,000",2.23303,0.552348884
3797,32,Nevada,Natural and semi-synthetic opioids,2014,"Rate per 100,000",7.4345,0.989533073
3798,32,Nevada,Psychostimulants,2014,"Rate per 100,000",4.47702,0.780713975
3799,32,Nevada,Synthetic opioids,2014,"Rate per 100,000",1.04007,0.365380362
3800,32,Nevada,Cocaine,2015,"Rate per 100,000",1.26966,0.401649833
3801,32,Nevada,Heroin,2015,"Rate per 100,000",2.69318,0.59072606
3802,32,Nevada,Natural and semi-synthetic opioids,2015,"Rate per 100,000",8.56715,1.062455387
3803,32,Nevada,Psychostimulants,2015,"Rate per 100,000",5.73151,0.86900574
3804,32,Nevada,Synthetic opioids,2015,"Rate per 100,000",1.05832,0.372144369
3805,32,Nevada,Cocaine,2016,"Rate per 100,000",1.1989,0.390982509
3806,32,Nevada,Heroin,2016,"Rate per 100,000",2.89753,0.620387661
3807,32,Nevada,Natural and semi-synthetic opioids,2016,"Rate per 100,000",7.55087,0.985925705
3808,32,Nevada,Psychostimulants,2016,"Rate per 100,000",7.52258,0.99475646
3809,32,Nevada,Synthetic opioids,2016,"Rate per 100,000",1.69432,0.462980106
3810,32,Nevada,Cocaine,2017,"Rate per 100,000",1.5905,0.44905364
3811,32,Nevada,Heroin,2017,"Rate per 100,000",3.13201,0.642960728
3812,32,Nevada,Natural and semi-synthetic opioids,2017,"Rate per 100,000",7.58347,0.982313374
3813,32,Nevada,Psychostimulants,2017,"Rate per 100,000",8.26829,1.032411347
3814,32,Nevada,Synthetic opioids,2017,"Rate per 100,000",2.16747,0.531233186
3815,32,Nevada,All drugs,2000,"Rate per 100,000",13.68312,1.633974888
3816,32,Nevada,All opioids,2000,"Rate per 100,000",8.8064,1.295473883
3817,32,Nevada,All drugs,2001,"Rate per 100,000",12.26885,1.495663244
3818,32,Nevada,All opioids,2001,"Rate per 100,000",8.51545,1.242885161
3819,32,Nevada,All drugs,2002,"Rate per 100,000",14.75001,1.615171153
3820,32,Nevada,All opioids,2002,"Rate per 100,000",9.96904,1.320055896
3821,32,Nevada,All drugs,2003,"Rate per 100,000",15.19161,1.618262279
3822,32,Nevada,All opioids,2003,"Rate per 100,000",10.83395,1.367222075
3823,32,Nevada,All drugs,2004,"Rate per 100,000",16.03104,1.617599662
3824,32,Nevada,All opioids,2004,"Rate per 100,000",11.6329,1.379485981
3825,32,Nevada,All drugs,2005,"Rate per 100,000",18.66179,1.720142436
3826,32,Nevada,All opioids,2005,"Rate per 100,000",13.10949,1.435342794
3827,32,Nevada,All drugs,2006,"Rate per 100,000",17.97102,1.64948917
3828,32,Nevada,All opioids,2006,"Rate per 100,000",13.3919,1.423439998
3829,32,Nevada,All drugs,2007,"Rate per 100,000",18.85043,1.664484771
3830,32,Nevada,All opioids,2007,"Rate per 100,000",14.21389,1.445158631
3831,32,Nevada,All drugs,2008,"Rate per 100,000",19.18456,1.661501818
3832,32,Nevada,All opioids,2008,"Rate per 100,000",14.69553,1.455022635
3833,32,Nevada,All drugs,2009,"Rate per 100,000",20.06293,1.691043749
3834,32,Nevada,All opioids,2009,"Rate per 100,000",15.90431,1.499005409
3835,32,Nevada,All drugs,2010,"Rate per 100,000",20.73427,1.707726187
3836,32,Nevada,All opioids,2010,"Rate per 100,000",15.79215,1.491334463
3837,32,Nevada,All drugs,2011,"Rate per 100,000",22.83901,1.790392892
3838,32,Nevada,All opioids,2011,"Rate per 100,000",16.45062,1.517437453
3839,32,Nevada,All drugs,2012,"Rate per 100,000",20.96202,1.695409859
3840,32,Nevada,All opioids,2012,"Rate per 100,000",15.57056,1.462578997
3841,32,Nevada,All drugs,2013,"Rate per 100,000",21.11879,1.693184436
3842,32,Nevada,All opioids,2013,"Rate per 100,000",13.68752,1.362591994
3843,32,Nevada,All drugs,2014,"Rate per 100,000",18.4096,1.56946305
3844,32,Nevada,All opioids,2014,"Rate per 100,000",12.65668,1.300368113
3845,32,Nevada,All drugs,2015,"Rate per 100,000",20.36617,1.632908691
3846,32,Nevada,All opioids,2015,"Rate per 100,000",13.82208,1.34736957
3847,32,Nevada,All drugs,2016,"Rate per 100,000",21.67037,1.678862927
3848,32,Nevada,All opioids,2016,"Rate per 100,000",13.30951,1.315867493
3849,32,Nevada,All drugs,2017,"Rate per 100,000",21.57565,1.66109175
3850,32,Nevada,All opioids,2017,"Rate per 100,000",13.26737,1.305219147
3851,32,Nevada,All drugs,2018,"Rate per 100,000",21.17939,1.618909528
3852,32,Nevada,All opioids,2018,"Rate per 100,000",11.47196,1.190703387
3853,32,Nevada,Cocaine,2018,"Rate per 100,000",1.54181,0.450524724
3854,32,Nevada,Heroin,2018,"Rate per 100,000",3.46582,0.664253159
3855,32,Nevada,Natural and semi-synthetic opioids,2018,"Rate per 100,000",6.43809,0.887103813
3856,32,Nevada,Psychostimulants,2018,"Rate per 100,000",9.57103,1.090668785
3857,32,Nevada,Synthetic opioids,2018,"Rate per 100,000",2.76413,0.598694354
3858,33,New Hampshire,Cocaine,2000,"Rate per 100,000",N/A,N/A
3859,33,New Hampshire,Heroin,2000,"Rate per 100,000",N/A,N/A
3860,33,New Hampshire,Natural and semi-synthetic opioids,2000,"Rate per 100,000",N/A,N/A
3861,33,New Hampshire,Psychostimulants,2000,"Rate per 100,000",N/A,N/A
3862,33,New Hampshire,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
3863,33,New Hampshire,Cocaine,2001,"Rate per 100,000",N/A,N/A
3864,33,New Hampshire,Heroin,2001,"Rate per 100,000",N/A,N/A
3865,33,New Hampshire,Natural and semi-synthetic opioids,2001,"Rate per 100,000",N/A,0.647893206
3866,33,New Hampshire,Psychostimulants,2001,"Rate per 100,000",N/A,N/A
3867,33,New Hampshire,Synthetic opioids,2001,"Rate per 100,000",N/A,N/A
3868,33,New Hampshire,Cocaine,2002,"Rate per 100,000",1.7485,0.73343581
3869,33,New Hampshire,Heroin,2002,"Rate per 100,000",N/A,N/A
3870,33,New Hampshire,Natural and semi-synthetic opioids,2002,"Rate per 100,000",N/A,0.615940347
3871,33,New Hampshire,Psychostimulants,2002,"Rate per 100,000",N/A,N/A
3872,33,New Hampshire,Synthetic opioids,2002,"Rate per 100,000",N/A,N/A
3873,33,New Hampshire,Cocaine,2003,"Rate per 100,000",2.0085,0.791494727
3874,33,New Hampshire,Heroin,2003,"Rate per 100,000",N/A,N/A
3875,33,New Hampshire,Natural and semi-synthetic opioids,2003,"Rate per 100,000",1.5941,0.669628383
3876,33,New Hampshire,Psychostimulants,2003,"Rate per 100,000",N/A,N/A
3877,33,New Hampshire,Synthetic opioids,2003,"Rate per 100,000",N/A,0.468524797
3878,33,New Hampshire,Cocaine,2004,"Rate per 100,000",2.78797,0.927243829
3879,33,New Hampshire,Heroin,2004,"Rate per 100,000",N/A,N/A
3880,33,New Hampshire,Natural and semi-synthetic opioids,2004,"Rate per 100,000",2.10468,0.785180204
3881,33,New Hampshire,Psychostimulants,2004,"Rate per 100,000",N/A,N/A
3882,33,New Hampshire,Synthetic opioids,2004,"Rate per 100,000",N/A,N/A
3883,33,New Hampshire,Cocaine,2005,"Rate per 100,000",2.86295,0.928379714
3884,33,New Hampshire,Heroin,2005,"Rate per 100,000",N/A,N/A
3885,33,New Hampshire,Natural and semi-synthetic opioids,2005,"Rate per 100,000",1.68849,0.695240528
3886,33,New Hampshire,Psychostimulants,2005,"Rate per 100,000",N/A,N/A
3887,33,New Hampshire,Synthetic opioids,2005,"Rate per 100,000",N/A,0.480536177
3888,33,New Hampshire,Cocaine,2006,"Rate per 100,000",2.8785,0.950165689
3889,33,New Hampshire,Heroin,2006,"Rate per 100,000",N/A,N/A
3890,33,New Hampshire,Natural and semi-synthetic opioids,2006,"Rate per 100,000",2.7209,0.884279994
3891,33,New Hampshire,Psychostimulants,2006,"Rate per 100,000",N/A,N/A
3892,33,New Hampshire,Synthetic opioids,2006,"Rate per 100,000",N/A,0.597132785
3893,33,New Hampshire,Cocaine,2007,"Rate per 100,000",3.13041,0.981719673
3894,33,New Hampshire,Heroin,2007,"Rate per 100,000",N/A,N/A
3895,33,New Hampshire,Natural and semi-synthetic opioids,2007,"Rate per 100,000",3.75182,1.018752297
3896,33,New Hampshire,Psychostimulants,2007,"Rate per 100,000",N/A,N/A
3897,33,New Hampshire,Synthetic opioids,2007,"Rate per 100,000",N/A,0.517648156
3898,33,New Hampshire,Cocaine,2008,"Rate per 100,000",N/A,N/A
3899,33,New Hampshire,Heroin,2008,"Rate per 100,000",N/A,0.538111138
3900,33,New Hampshire,Natural and semi-synthetic opioids,2008,"Rate per 100,000",3.45691,0.998662601
3901,33,New Hampshire,Psychostimulants,2008,"Rate per 100,000",N/A,N/A
3902,33,New Hampshire,Synthetic opioids,2008,"Rate per 100,000",N/A,0.553250345
3903,33,New Hampshire,Cocaine,2009,"Rate per 100,000",2.19742,0.843829513
3904,33,New Hampshire,Heroin,2009,"Rate per 100,000",1.95007,0.790970366
3905,33,New Hampshire,Natural and semi-synthetic opioids,2009,"Rate per 100,000",3.40628,1.016950098
3906,33,New Hampshire,Psychostimulants,2009,"Rate per 100,000",N/A,N/A
3907,33,New Hampshire,Synthetic opioids,2009,"Rate per 100,000",1.59492,0.678288431
3908,33,New Hampshire,Cocaine,2010,"Rate per 100,000",1.73252,0.751607955
3909,33,New Hampshire,Heroin,2010,"Rate per 100,000",N/A,0.600206414
3910,33,New Hampshire,Natural and semi-synthetic opioids,2010,"Rate per 100,000",4.60271,1.182070937
3911,33,New Hampshire,Psychostimulants,2010,"Rate per 100,000",N/A,N/A
3912,33,New Hampshire,Synthetic opioids,2010,"Rate per 100,000",1.53943,0.665181009
3913,33,New Hampshire,Cocaine,2011,"Rate per 100,000",1.67187,0.704882383
3914,33,New Hampshire,Heroin,2011,"Rate per 100,000",3.43242,1.058309003
3915,33,New Hampshire,Natural and semi-synthetic opioids,2011,"Rate per 100,000",4.85225,1.216526363
3916,33,New Hampshire,Psychostimulants,2011,"Rate per 100,000",N/A,N/A
3917,33,New Hampshire,Synthetic opioids,2011,"Rate per 100,000",1.87226,0.729688016
3918,33,New Hampshire,Cocaine,2012,"Rate per 100,000",N/A,N/A
3919,33,New Hampshire,Heroin,2012,"Rate per 100,000",3.45813,1.089817061
3920,33,New Hampshire,Natural and semi-synthetic opioids,2012,"Rate per 100,000",4.23134,1.144762243
3921,33,New Hampshire,Psychostimulants,2012,"Rate per 100,000",N/A,N/A
3922,33,New Hampshire,Synthetic opioids,2012,"Rate per 100,000",1.75766,0.720490665
3923,33,New Hampshire,Cocaine,2013,"Rate per 100,000",2.22874,0.831112802
3924,33,New Hampshire,Heroin,2013,"Rate per 100,000",5.48324,1.337249874
3925,33,New Hampshire,Natural and semi-synthetic opioids,2013,"Rate per 100,000",4.30435,1.113409307
3926,33,New Hampshire,Psychostimulants,2013,"Rate per 100,000",N/A,N/A
3927,33,New Hampshire,Synthetic opioids,2013,"Rate per 100,000",2.35504,0.864610133
3928,33,New Hampshire,Cocaine,2014,"Rate per 100,000",2.73276,0.934034109
3929,33,New Hampshire,Heroin,2014,"Rate per 100,000",8.11956,1.638041141
3930,33,New Hampshire,Natural and semi-synthetic opioids,2014,"Rate per 100,000",5.75883,1.305979623
3931,33,New Hampshire,Psychostimulants,2014,"Rate per 100,000",N/A,N/A
3932,33,New Hampshire,Synthetic opioids,2014,"Rate per 100,000",12.37124,2.009556295
3933,33,New Hampshire,Cocaine,2015,"Rate per 100,000",4.0591,1.181487083
3934,33,New Hampshire,Heroin,2015,"Rate per 100,000",6.48714,1.474248921
3935,33,New Hampshire,Natural and semi-synthetic opioids,2015,"Rate per 100,000",4.41249,1.141289405
3936,33,New Hampshire,Psychostimulants,2015,"Rate per 100,000",N/A,N/A
3937,33,New Hampshire,Synthetic opioids,2015,"Rate per 100,000",24.09569,2.852034055
3938,33,New Hampshire,Cocaine,2016,"Rate per 100,000",5.0393,1.30312562
3939,33,New Hampshire,Heroin,2016,"Rate per 100,000",2.81267,0.960550165
3940,33,New Hampshire,Natural and semi-synthetic opioids,2016,"Rate per 100,000",4.97128,1.224751135
3941,33,New Hampshire,Psychostimulants,2016,"Rate per 100,000",N/A,N/A
3942,33,New Hampshire,Synthetic opioids,2016,"Rate per 100,000",30.25843,3.180858663
3943,33,New Hampshire,Cocaine,2017,"Rate per 100,000",3.94039,1.118344648
3944,33,New Hampshire,Heroin,2017,"Rate per 100,000",2.39635,0.903336546
3945,33,New Hampshire,Natural and semi-synthetic opioids,2017,"Rate per 100,000",3.93206,1.126776752
3946,33,New Hampshire,Psychostimulants,2017,"Rate per 100,000",2.25363,0.881873417
3947,33,New Hampshire,Synthetic opioids,2017,"Rate per 100,000",30.43261,3.16018521
3948,33,New Hampshire,All drugs,2000,"Rate per 100,000",3.42591,1.003534198
3949,33,New Hampshire,All opioids,2000,"Rate per 100,000",2.19286,0.799881012
3950,33,New Hampshire,All drugs,2001,"Rate per 100,000",6.07837,1.345269046
3951,33,New Hampshire,All opioids,2001,"Rate per 100,000",4.07538,1.100784398
3952,33,New Hampshire,All drugs,2002,"Rate per 100,000",8.66546,1.619047673
3953,33,New Hampshire,All opioids,2002,"Rate per 100,000",6.25683,1.37749008
3954,33,New Hampshire,All drugs,2003,"Rate per 100,000",9.52991,1.667050611
3955,33,New Hampshire,All opioids,2003,"Rate per 100,000",6.97588,1.43373047
3956,33,New Hampshire,All drugs,2004,"Rate per 100,000",9.55463,1.693226397
3957,33,New Hampshire,All opioids,2004,"Rate per 100,000",6.94846,1.446015709
3958,33,New Hampshire,All drugs,2005,"Rate per 100,000",10.65079,1.766717818
3959,33,New Hampshire,All opioids,2005,"Rate per 100,000",8.22744,1.5561807
3960,33,New Hampshire,All drugs,2006,"Rate per 100,000",11.23448,1.823184483
3961,33,New Hampshire,All opioids,2006,"Rate per 100,000",7.88214,1.531586681
3962,33,New Hampshire,All drugs,2007,"Rate per 100,000",13.81135,2.016508484
3963,33,New Hampshire,All opioids,2007,"Rate per 100,000",10.85629,1.796218484
3964,33,New Hampshire,All drugs,2008,"Rate per 100,000",9.36662,1.667061624
3965,33,New Hampshire,All opioids,2008,"Rate per 100,000",6.97972,1.43866626
3966,33,New Hampshire,All drugs,2009,"Rate per 100,000",12.47778,1.932563895
3967,33,New Hampshire,All opioids,2009,"Rate per 100,000",9.5479,1.703751676
3968,33,New Hampshire,All drugs,2010,"Rate per 100,000",11.8137,1.880353056
3969,33,New Hampshire,All opioids,2010,"Rate per 100,000",8.87421,1.654313796
3970,33,New Hampshire,All drugs,2011,"Rate per 100,000",15.34962,2.14343474
3971,33,New Hampshire,All opioids,2011,"Rate per 100,000",11.52558,1.875188289
3972,33,New Hampshire,All drugs,2012,"Rate per 100,000",13.3933,2.045640522
3973,33,New Hampshire,All opioids,2012,"Rate per 100,000",10.52934,1.831178422
3974,33,New Hampshire,All drugs,2013,"Rate per 100,000",15.08643,2.142817744
3975,33,New Hampshire,All opioids,2013,"Rate per 100,000",11.84706,1.912079096
3976,33,New Hampshire,All drugs,2014,"Rate per 100,000",26.21253,2.891303935
3977,33,New Hampshire,All opioids,2014,"Rate per 100,000",23.43406,2.737890837
3978,33,New Hampshire,All drugs,2015,"Rate per 100,000",34.31955,3.362426579
3979,33,New Hampshire,All opioids,2015,"Rate per 100,000",31.25541,3.221676473
3980,33,New Hampshire,All drugs,2016,"Rate per 100,000",38.99024,3.580742497
3981,33,New Hampshire,All opioids,2016,"Rate per 100,000",35.80178,3.442355544
3982,33,New Hampshire,All drugs,2017,"Rate per 100,000",36.95595,3.453407202
3983,33,New Hampshire,All opioids,2017,"Rate per 100,000",34.02751,3.326550726
